date,small_text,event_name,date_dt,year,state,city,lat,lon
2025-07-10," Sharonville, OH, United States | Main Tournament | July 10, 2025",Arcade Legacy's Thursday Throwdown,2025-07-10,2025,OH,Sharonville,39.2681136,-84.4132746
2019-12-15," Toledo, OH, United States | Main Tournament | December 15, 2019",The basement: toledo's geekeasy pinball,2019-12-15,2019,OH,Toledo,41.6528052,-83.5378674
2019-12-13," Berea, OH, United States | Main Tournament | December 13, 2019",Kidforce Friday Night Knockouts,2019-12-13,2019,OH,Berea,41.3661614,-81.8543026
2019-12-13," Columbus, OH, United States | Main Tournament | December 13, 2019",It Is Friday!,2019-12-13,2019,OH,Columbus,39.9625112,-83.0032218
2019-10-10," Columbus, OH, United States | League | October 10, 2019 to December 12, 2019",League Super Awesome,2019-10-10,2019,OH,Columbus,39.9625112,-83.0032218
2019-12-11," Middleburg Heights, OH, United States | Main Tournament | December 11, 2019",Southland Lanes Knockout,2019-12-11,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-10-09," Columbus, OH, United States | Womens Division | October 9, 2019 to December 11, 2019",Belles & Chimes Pinball League Season 3,2019-10-09,2019,OH,Columbus,39.9625112,-83.0032218
2019-12-10," Columbus, OH, United States | Main Tournament | December 10, 2019",Tuesday Blues Knockout Series,2019-12-10,2019,OH,Columbus,39.9625112,-83.0032218
2019-12-09," Columbus, OH, United States | Main Tournament | December 9, 2019",Stern Army Monday Night Knockout Series,2019-12-09,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-22," Berea, OH, United States | Fall Leauge | September 22, 2019 to December 8, 2019",Kidforce Collectibles Pinball League,2019-09-22,2019,OH,Berea,41.3661614,-81.8543026
2019-12-08," Toledo, OH, United States | Main Tournament | December 8, 2019",The basement: toledo's geekeasy pinball,2019-12-08,2019,OH,Toledo,41.6528052,-83.5378674
2019-12-08," Dayton, OH, United States | Main Tournament | December 8, 2019",Canal Street Rumble,2019-12-08,2019,OH,Dayton,39.7592225,-84.1936144
2019-12-07," Piqua, OH, United States | Womens Division | December 7, 2019",Smokin HAWT Pinball Tournament,2019-12-07,2019,OH,Piqua,40.1447732,-84.2424449
2019-12-06," Berea, OH, United States | Main Tournament | December 6, 2019",Kidforce Friday Night Knockouts,2019-12-06,2019,OH,Berea,41.3661614,-81.8543026
2019-12-06," Columbus, OH, United States | Main Tournament | December 6, 2019",It Is Friday!,2019-12-06,2019,OH,Columbus,39.9625112,-83.0032218
2019-12-04," Toledo, OH, United States | Womens Division | December 4, 2019",The Basement Women's Tournament,2019-12-04,2019,OH,Toledo,41.6528052,-83.5378674
2019-12-02," Columbus, OH, United States | Main Tournament | December 2, 2019",Stern Army Monday Night Knockout Series,2019-12-02,2019,OH,Columbus,39.9625112,-83.0032218
2019-12-01," Worthington, OH, United States | Main Tournament | December 1, 2019",Stern Army - J&D's Place - 11 progressive strikes,2019-12-01,2019,OH,Worthington,40.0931191,-83.017962
2019-12-01," Toledo, OH, United States | Main Tournament | December 1, 2019",The basement: toledo's geekeasy pinball,2019-12-01,2019,OH,Toledo,41.6528052,-83.5378674
2019-11-01," Worthington, OH, United States | Main Tournament | November 1, 2019 to November 30, 2019",J&D's Selfie Tournament,2019-11-01,2019,OH,Worthington,40.0931191,-83.017962
2019-11-30," Columbus, OH, United States | Main Tournament | November 30, 2019",League Super Awesome Monthly Tournament Series,2019-11-30,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-29," Cincinnati, OH, United States | Main Tournament | November 29, 2019",Stern Army - Arcade Legacy Bar Edition Semi-Monthly,2019-11-29,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-29," Berea, OH, United States | Main Tournament | November 29, 2019",Kidforce Friday Night Knockouts,2019-11-29,2019,OH,Berea,41.3661614,-81.8543026
2019-11-27," Middleburg Heights, OH, United States | Main Tournament | November 27, 2019",Southland Lanes Knockout,2019-11-27,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-11-25," Columbus, OH, United States | Main Tournament | November 25, 2019",Stern Army Monday Night Knockout Series,2019-11-25,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-24," Cincinnati, OH, United States | Main Tournament | November 24, 2019",Pincinnati Running of the Gauntlet,2019-11-24,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-23," Cincinnati, OH, United States | Main Tournament | November 23, 2019",Pincinnati Matchplay Tournament,2019-11-23,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-23," Akron, OH, United States | Launch Party | November 23, 2019",Stonehedge Elvira's House of Horrors Herb Style,2019-11-23,2019,OH,Akron,41.081199,-81.5188377
2019-11-22," Cincinnati, OH, United States | Main Tournament | November 22, 2019",Pincinnati Strike-Out Tournament,2019-11-22,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-22," Berea, OH, United States | Main Tournament | November 22, 2019",Kidforce Friday Night Knockouts,2019-11-22,2019,OH,Berea,41.3661614,-81.8543026
2019-11-22," Columbus, OH, United States | Main Tournament | November 22, 2019",It is Friday!,2019-11-22,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-22," Cincinnati, OH, United States | Womens Division | November 22, 2019",Pincinnati: Women's Amazing Race,2019-11-22,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-18," Columbus, OH, United States | Main Tournament | November 18, 2019",Stern Army Level One Seasonal Tourney,2019-11-18,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-17," Cincinnati, OH, United States | Season 2 | November 17, 2019",Arcade Legacy Pinball League,2019-11-17,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-17," Toledo, OH, United States | Main Tournament | November 17, 2019",The basement: toledo's geekeasy pinball,2019-11-17,2019,OH,Toledo,41.6528052,-83.5378674
2019-11-17," Columbus, OH, United States | Juniors Division | November 17, 2019",FlipOff Hunger Columbus 2019 Juniors Division,2019-11-17,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-17," Columbus, OH, United States | Womens Division | November 17, 2019",FlipOff Hunger Columbus 2019 Womens Division,2019-11-17,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-17," Columbus, OH, United States | Main Tournament | November 17, 2019",FlipOff Hunger Columbus 2019 Main Tournament,2019-11-17,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-16," Akron, OH, United States | Main Tournament | November 16, 2019",Stonehedge Saturday Tournaments,2019-11-16,2019,OH,Akron,41.081199,-81.5188377
2019-11-16," Dayton, OH, United States | Main Tournament | November 16, 2019",Pinball Wizard Tournament Series,2019-11-16,2019,OH,Dayton,39.7592225,-84.1936144
2019-11-15," Cincinnati, OH, United States | Main Tournament | November 15, 2019",Plunge Purposefully: A Pre-Pincinnati Tournament,2019-11-15,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-11-15," Berea, OH, United States | Main Tournament | November 15, 2019",Kidforce Friday Night Knockouts,2019-11-15,2019,OH,Berea,41.3661614,-81.8543026
2019-11-15," Columbus, OH, United States | Womens Division | November 15, 2019",Spinner Sisters Monthly,2019-11-15,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-13," Middleburg Heights, OH, United States | Main Tournament | November 13, 2019",Southland Lanes Knockout,2019-11-13,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-11-12," Columbus, OH, United States | Main Tournament | November 12, 2019",Tuesday Blues Knockout Series,2019-11-12,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-10," Toledo, OH, United States | Main Tournament | November 10, 2019",The basement: toledo's geekeasy pinball,2019-11-10,2019,OH,Toledo,41.6528052,-83.5378674
2019-11-09," Columbus, OH, United States | Main Tournament | November 9, 2019",Stern Army 3rd Annual Pins for P.I.N.,2019-11-09,2019,OH,Columbus,39.9625112,-83.0032218
2019-11-08," Berea, OH, United States | Main Tournament | November 8, 2019",Kidforce Friday Night Knockouts,2019-11-08,2019,OH,Berea,41.3661614,-81.8543026
2019-11-03," Toledo, OH, United States | Main Tournament | November 3, 2019",The basement: toledo's geekeasy pinball,2019-11-03,2019,OH,Toledo,41.6528052,-83.5378674
2019-11-02," Worthington, OH, United States | Main Tournament | November 2, 2019",Stern Army - J&D's Flipper Frenzy,2019-11-02,2019,OH,Worthington,40.0931191,-83.017962
2019-11-02," Toledo, OH, United States | Main Tournament | November 2, 2019",TOLPIN #2,2019-11-02,2019,OH,Toledo,41.6528052,-83.5378674
2019-11-02," Piqua, OH, United States | Womens Division | November 2, 2019",Smokin HAWT Pinball Tournament,2019-11-02,2019,OH,Piqua,40.1447732,-84.2424449
2019-11-01," Berea, OH, United States | Main Tournament | November 1, 2019",Kidforce Friday Night Knockouts,2019-11-01,2019,OH,Berea,41.3661614,-81.8543026
2019-11-01," Columbus, OH, United States | Main Tournament | November 1, 2019",It is Friday.,2019-11-01,2019,OH,Columbus,39.9625112,-83.0032218
2019-10-01," Worthington, OH, United States | Main Tournament | October 1, 2019 to October 31, 2019",J&D's Selfie Tournament,2019-10-01,2019,OH,Worthington,40.0931191,-83.017962
2019-10-30," Worthington, OH, United States | Womens Division | October 30, 2019",Belles and Chimes Monster Bash 4 Strikes Tournamen,2019-10-30,2019,OH,Worthington,40.0931191,-83.017962
2019-10-30," Toledo, OH, United States | Womens Division | October 30, 2019",The Basement Women's Tournament,2019-10-30,2019,OH,Toledo,41.6528052,-83.5378674
2019-10-27," Toledo, OH, United States | Main Tournament | October 27, 2019",The basement: toledo's geekeasy pinball,2019-10-27,2019,OH,Toledo,41.6528052,-83.5378674
2019-10-27," Columbus, OH, United States | Womens Division | October 27, 2019",Belles & Chimes Columbus Celebrate Ellen Frankel,2019-10-27,2019,OH,Columbus,39.9625112,-83.0032218
2019-10-27," Cleveland, OH, United States | Main Tournament | October 27, 2019",Superelectric Pinball Battle,2019-10-27,2019,OH,Cleveland,41.49932,-81.6943605
2019-10-26," Middleburg Heights, OH, United States | Main Tournament | October 26, 2019",Cleveland Pinball League Halloween Bash!,2019-10-26,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-10-25," Cincinnati, OH, United States | Main Tournament | October 25, 2019",Stern Army - Arcade Legacy Bar Edition Semi-Monthly,2019-10-25,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-10-25," Berea, OH, United States | Main Tournament | October 25, 2019",Kidforce Friday Night Knockouts,2019-10-25,2019,OH,Berea,41.3661614,-81.8543026
2019-10-24," Akron, OH, United States | Main Tournament | October 24, 2019",Stonehedge Monster Bash Pinball Costume Party Tour,2019-10-24,2019,OH,Akron,41.081199,-81.5188377
2019-10-23," Worthington, OH, United States | Main Tournament | October 23, 2019",Stern Army - J&D's Matchplay,2019-10-23,2019,OH,Worthington,40.0931191,-83.017962
2019-10-23," Middleburg Heights, OH, United States | Main Tournament | October 23, 2019",Southland Lanes Knockout,2019-10-23,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-08-26," Columbus, OH, United States | League | August 26, 2019 to October 21, 2019",Stern Army Silverball Super League Summer/Fall '19,2019-08-26,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-08," Worthington, OH, United States | League | September 8, 2019 to October 20, 2019",Stern Army - J&D's Pinball League,2019-09-08,2019,OH,Worthington,40.0931191,-83.017962
2019-10-20," Cincinnati, OH, United States | Main Tournament | October 20, 2019",Fifty West Pinball League - 2019 Finals,2019-10-20,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-10-18," Berea, OH, United States | Main Tournament | October 18, 2019",Kidforce Friday Night Knockouts,2019-10-18,2019,OH,Berea,41.3661614,-81.8543026
2019-09-04," Cleveland, OH, United States | League | September 4, 2019 to October 16, 2019",Belles & Chimes CLE,2019-09-04,2019,OH,Cleveland,41.49932,-81.6943605
2019-10-13," Toledo, OH, United States | Main Tournament | October 13, 2019",The basement: toledo's geekeasy pinball,2019-10-13,2019,OH,Toledo,41.6528052,-83.5378674
2019-10-13," Dayton, OH, United States | Main Tournament | October 13, 2019",Canal Street Rumble,2019-10-13,2019,OH,Dayton,39.7592225,-84.1936144
2019-10-12," Cincinnati, OH, United States | Main Tournament | October 12, 2019",Jerry W's Match play Event,2019-10-12,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-10-11," Berea, OH, United States | Main Tournament | October 11, 2019",Kidforce Friday Night Knockouts,2019-10-11,2019,OH,Berea,41.3661614,-81.8543026
2019-10-11," Columbus, OH, United States | Womens Division | October 11, 2019",Spinner Sisters Monthly,2019-10-11,2019,OH,Columbus,39.9625112,-83.0032218
2019-10-09," Middleburg Heights, OH, United States | Main Tournament | October 9, 2019",Southland Lanes Knockout,2019-10-09,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-10-08," Columbus, OH, United States | Main Tournament | October 8, 2019",Tuesday Blues Knockout Series,2019-10-08,2019,OH,Columbus,39.9625112,-83.0032218
2019-10-08," Cincinnati, OH, United States | Main Tournament | October 8, 2019",Fifty West Pinball League 2nd Tuesday Monthly,2019-10-08,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-10-06," Toledo, OH, United States | Main Tournament | October 6, 2019",The basement: toledo's geekeasy pinball,2019-10-06,2019,OH,Toledo,41.6528052,-83.5378674
2019-10-05," Piqua, OH, United States | Womens Division | October 5, 2019",Smokin HAWT Pinball Tournament,2019-10-05,2019,OH,Piqua,40.1447732,-84.2424449
2019-10-04," Berea, OH, United States | Main Tournament | October 4, 2019",Kidforce Friday Night Knockouts,2019-10-04,2019,OH,Berea,41.3661614,-81.8543026
2019-09-01," Worthington, OH, United States | Main Tournament | September 1, 2019 to September 30, 2019",J&D's Selfie Tournament,2019-09-01,2019,OH,Worthington,40.0931191,-83.017962
2019-09-29," Toledo, OH, United States | Main Tournament | September 29, 2019",The basement: toledo's geekeasy pinball,2019-09-29,2019,OH,Toledo,41.6528052,-83.5378674
2019-09-29," Cleveland, OH, United States | Main Tournament | September 29, 2019",Superelectric Pinball Battle,2019-09-29,2019,OH,Cleveland,41.49932,-81.6943605
2019-09-28," Columbus, OH, United States | Main Tournament | September 28, 2019",League Super Awesome Monthly Tournament Series,2019-09-28,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-27," Cincinnati, OH, United States | Main Tournament | September 27, 2019",Stern Army - Arcade Legacy Bar Edition Semi-Monthly,2019-09-27,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-09-27," Berea, OH, United States | Main Tournament | September 27, 2019",Kidforce Friday Night Pinball Tournaments,2019-09-27,2019,OH,Berea,41.3661614,-81.8543026
2019-09-27," Lima, OH, United States | Main Tournament | September 27, 2019",Stern Army Jurassic Park Launch Party - Lima Ohio,2019-09-27,2019,OH,Lima,40.742551,-84.1052256
2019-08-08," Columbus, OH, United States | League | August 8, 2019 to September 26, 2019",League Super Awesome,2019-08-08,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-25," Middleburg Heights, OH, United States | Main Tournament | September 25, 2019",Southland Lanes Knockout,2019-09-25,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-09-25," Columbus, OH, United States | Launch Party | September 25, 2019",Stern Jurassic Park Ladies Launch Party,2019-09-25,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-23," Columbus, OH, United States | Launch Party | September 23, 2019",Stern Army Jurassic Park Launch Party - CBUS L1,2019-09-23,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-22," Toledo, OH, United States | Main Tournament | September 22, 2019",The basement: toledo's geekeasy pinball,2019-09-22,2019,OH,Toledo,41.6528052,-83.5378674
2019-09-22," Worthington, OH, United States | Launch Party | September 22, 2019",Belles & Chimes Ladies Jurrasic Park Launch Party,2019-09-22,2019,OH,Worthington,40.0931191,-83.017962
2019-09-22," Cleveland, OH, United States | Launch Party | September 22, 2019",Stern Army Jurassic Park Launch Party - Cleveland,2019-09-22,2019,OH,Cleveland,41.49932,-81.6943605
2019-09-21," Worthington, OH, United States | Launch Party | September 21, 2019",Stern Army Jurassic Park Launch Party - Columbus,2019-09-21,2019,OH,Worthington,40.0931191,-83.017962
2019-09-20," Berea, OH, United States | Main Tournament | September 20, 2019",Kidforce Friday Night Pinball Tournaments,2019-09-20,2019,OH,Berea,41.3661614,-81.8543026
2019-09-20," Columbus, OH, United States | Womens Division | September 20, 2019",Spinner Sisters Monthly,2019-09-20,2019,OH,Columbus,39.9625112,-83.0032218
2019-09-16," Akron, OH, United States | Launch Party | September 16, 2019",Stonehedge Jurassic Park Launch & Knockout,2019-09-16,2019,OH,Akron,41.081199,-81.5188377
2019-09-16," Akron, OH, United States | Main Tournament | September 16, 2019",Stonehedge Monday Pinball Tournaments,2019-09-16,2019,OH,Akron,41.081199,-81.5188377
2019-09-15," Columbus, OH, United States | Launch Party | September 15, 2019",Stern Army Jurassic Park Launch Party - Columbus,2019-09-15,2019,OH,Columbus,39.9625112,-83.0032218
